x1,y1,z1,x2,y2,z2
-0.490552425,7.724901199,3.720913172,-1.084291101,1.523094535,6.02623558
-1.765333056,6.658536434,9.759912491,-1.081804276,1.485238075,6.035331726
0.594171643,6.540872574,9.742673874,-1.214279771,1.517438293,6.422740459
-2.468055248,6.65301609,8.959317207,-1.310342193,1.509563923,6.442194462
-0.418720394,6.793401718,9.41422081,-1.267748117,1.492254972,6.369049549
3.167072296,6.581542492,8.421142578,-1.042604446,3.54255414,6.452343464
-2.659199238,7.268754959,6.975488186,-1.054428101,3.528395653,6.299957275
2.424252987,6.86740303,6.774022579,-1.010581136,3.496346235,6.443037987
3.534748077,6.913158894,5.746092796,-1.040118575,3.476508379,6.173966408
2.218648434,7.284197807,5.382228851,-1.001009464,3.442580462,6.250483036
-2.691463947,7.417659283,5.401891708,-1.002820015,3.516233683,6.537582874
0.412817538,7.623121738,4.552063942,-0.923235655,3.431632996,6.504796982
2.416779518,7.415756226,4.039898872,-0.934422076,3.411520243,6.381633759
1.786311984,7.648871422,3.828659058,-0.99606806,3.52060461,6.685602665
1.03008306,7.643133163,3.54184866,-0.980084062,3.495746136,6.614697933
0.625840902,6.132316113,11.0907917,-0.912588418,3.438401222,6.667003632
1.215077162,6.138550758,10.93595314,-0.921397924,3.447092533,6.785231113
-1.672373176,6.117236137,10.56801319,-0.98328954,3.522602558,6.823967457
2.174341679,6.506309509,8.752318382,-0.947764039,3.467894554,6.887269497
-1.925448298,6.355641365,8.998555183,-0.984080315,3.40386343,6.164684772
-3.023871422,7.161690712,6.255881786,-0.937004805,3.355809689,6.256726742
-1.366890669,7.396441936,5.202960491,-0.914715886,3.441093922,6.58925724
0.810454249,7.380408287,4.467811108,-0.822532654,3.368274212,6.729104996
-0.740957499,7.319330215,4.3679533,-1.043198347,3.438577414,6.082683086
0.491199493,7.343832016,3.875005007,0.471973002,3.43679142,6.248084068
-0.016546726,5.95589447,11.30390453,0.46239078,3.403239489,6.134041309
-0.728681922,6.181973457,10.91606522,0.535164177,3.504547358,6.200255394
0.992951274,6.342550755,9.955803871,0.532306671,3.51164484,6.327149868
-0.005694538,6.392085552,9.948244095,0.469497621,3.430978775,6.358718395
3.034787178,6.374899387,9.272060394,0.498758912,3.458051682,6.45462513
-3.221653938,6.293334961,8.359054565,0.519218743,3.47430706,6.575512409
2.727248669,6.290970802,8.309779167,0.435425818,3.397493839,6.552735329
2.493960381,6.601737499,7.58464241,0.483547091,3.43365407,6.673086643
2.603601456,6.861320019,5.883111,-0.903840184,3.414911747,6.978065968
-1.102298021,7.43242836,4.881709099,-0.95656383,3.465429544,6.99173975
2.935643196,7.246713638,4.674013615,0.472320676,3.385243893,6.000453949
2.695780754,7.306634903,4.343644142,0.536765635,3.507186651,5.990234852
-2.183778048,7.530692577,4.280287743,0.53948617,3.495693922,6.080276489
2.152281761,7.321003914,3.508745909,-0.956056416,3.33983469,6.080363274
-1.800203085,7.62276268,3.94073081,0.530034781,3.44481802,6.810895443
-2.530562878,6.054517269,9.980649948,0.478454351,3.376939297,6.889972687
-0.70590812,6.376808643,9.856713295,0.42526406,3.373826027,6.767936707
-3.029674053,6.102015495,9.21186161,-0.859286726,3.396560192,6.905570507
-3.172223091,6.88726759,6.955076694,-0.934839368,3.435739994,7.160540581
3.331243515,7.002789021,5.052466393,-0.954016864,3.459597111,7.075509071
1.642414927,7.204231739,4.580196857,-0.896429241,3.400488853,7.061223984
-1.310413003,7.160918713,4.365858078,0.420618832,3.373535633,6.200761318
-2.627896309,7.344345093,4.620026112,0.410047829,3.360597372,6.295917988
1.289285421,7.145056248,4.139466286,0.42682898,3.382270098,6.4064641
0.225245953,7.534543037,3.262074232,-0.874444723,3.337116003,6.473900318
1.789600015,5.681535721,11.19199944,-0.840128064,3.358876467,6.564889431
0.587276459,6.244129181,10.18520546,-0.815156639,3.335513115,6.644138813
3.164843082,5.96685791,9.778448105,0.384720385,3.330716848,6.86279726
1.900316358,6.405696392,9.323996544,0.547228456,3.402400017,6.940962791
3.627068996,5.942812443,9.042909622,0.516957343,3.374669313,6.969749451
3.568777561,6.546765804,7.520777702,-0.831496596,3.33947444,7.184494495
3.156438828,6.442657471,6.395605564,-0.917197108,3.402871609,7.274356842
-1.580787182,7.212535858,4.88604641,0.522568047,3.425453424,5.876207829
2.165177822,7.164161205,4.711724281,0.468082428,3.353837252,5.888846874
-0.336563349,7.040761948,3.694510937,0.410943985,3.305412054,6.076712132
1.631592631,7.319515705,3.162222147,0.411486328,3.357792854,6.475356579
1.040219307,5.753428459,11.40250492,0.376053095,3.336915016,6.655589104
-1.262153387,5.993463516,10.0410881,-0.835130394,3.365032673,6.99393034
2.916316032,6.463297367,7.117964268,0.484295189,3.313306808,5.786399364
3.901452541,6.479417324,6.616954327,-0.892136633,3.293943405,6.329458714
2.556727886,7.020503998,3.528225183,0.43380326,3.330751419,6.994855881
2.145068169,6.990716457,3.106803179,-0.747459412,3.314433575,6.935405731
2.492841244,5.731727123,10.68732262,0.542268217,3.379256487,7.033058643
1.047587395,5.828086376,10.49244308,0.578890264,3.429876089,6.993368626
1.549494505,6.116764069,9.887620926,-0.754239023,3.301377773,7.046256542
3.035399914,6.272194386,7.613165379,-0.901686966,3.350434542,7.31371069
-2.342143536,6.551813602,7.823495865,-0.934389949,3.367780209,7.371530533
-3.700931072,6.379048347,7.31444931,-1.02841258,3.364917278,5.972434044
-3.429741383,6.899893761,5.475478172,0.389994502,3.306528568,6.206168652
-2.262334585,6.948744297,5.468927383,-0.885285437,3.272958755,6.176086426
-2.556616306,7.254647255,4.14202404,0.358076453,3.274634838,6.385090351
-2.230985165,7.309725285,3.76355052,-0.88008064,3.319772482,6.415274143
-1.540230036,7.336643696,3.284169436,-0.793394208,3.290152788,6.594480038
0.48364979,5.755614758,11.50487614,-0.793637335,3.344019651,6.834576607
2.847707272,5.885663986,10.20972347,-0.895976722,3.322804451,7.433997154
0.296969533,5.914589405,10.63033104,-0.935854435,3.363583088,7.432749748
-0.507860541,5.799800396,10.56060696,-1.116601467,3.375900507,5.847236156
1.923151374,5.458163261,10.42290497,-1.049339771,3.2762115,5.83268261
-1.793486595,6.138062477,9.571827888,0.527030885,3.342893362,7.130587101
-2.406719208,6.226203442,8.558110237,0.582165301,3.394459724,7.132368088
-2.920734882,6.320752144,7.286677361,0.583606005,3.370639563,7.189095497
2.587926388,6.797735691,5.110740185,-0.803707302,3.283025265,7.314850807
-2.156327009,6.925273895,4.871566296,0.386222601,3.257972956,5.993546009
-3.12022543,7.009991169,4.767821312,-0.890771091,3.289282322,6.258332253
-1.793536305,6.996003151,4.425153732,0.319711506,3.258213043,6.5685215
2.936460495,7.035620689,4.110267639,-0.726961851,3.265635967,6.761253834
1.381212473,5.242566109,11.78980732,0.297509909,3.260954142,6.762034893
-2.888523579,6.588205814,6.656971931,0.313424826,3.287229538,6.652694225
3.09437561,6.452641964,5.525566578,-0.703700542,3.255403042,7.118775368
3.830920696,6.564790726,5.018237114,0.528321266,3.317553759,7.225590229
3.389894962,6.817011356,4.559249878,0.421304226,3.27427268,5.887444019
2.275802135,6.797634602,4.315333843,-0.915786088,3.227422237,5.934607506
2.415838718,6.827216625,4.68059063,-0.876882136,3.243780851,6.029898167
1.844476342,6.969780445,4.308077812,-0.799817264,3.245120525,6.536097527
-1.043382049,7.077307224,3.853545427,-0.736630559,3.210239649,6.641675949
-2.793942451,6.93906498,3.80006218,0.416821957,3.277724743,7.125006676
-2.399748802,6.901757717,3.270814896,0.49326241,3.265613317,7.267211437
0.811657548,7.216187477,2.784533978,0.567303419,3.300664425,7.338630676
3.590062618,5.592475414,9.735039711,-0.773232996,3.249111891,7.396984577
2.241871357,5.907114506,9.785232544,-0.888592124,3.279966354,7.547021389
2.546190739,6.162957668,9.162063599,-0.792876005,3.234466791,7.479464054
3.853406906,6.067958832,8.076951981,-0.925814748,3.333039761,7.54782486
-2.87280798,7.08479023,4.305612087,-0.921458364,3.303563118,7.627587795
0.053249151,5.429453373,11.82475185,-0.89765197,3.237992287,7.645478725
-0.639183462,5.543210983,11.6446991,-0.882947862,3.266099691,6.101175308
-1.437949777,5.542740345,11.35473824,0.36127609,3.219208002,6.275519371
3.202948093,5.468745708,10.3646841,0.362194359,3.235259533,6.204846859
-3.196454048,5.741751671,9.681746483,-0.828940749,3.229096889,6.405804157
-1.984237075,5.519779205,10.20380116,0.296398073,3.254464865,6.679940701
-2.430030823,5.860889912,9.395339966,-0.690054178,3.233777523,7.218116283
-3.635146141,6.69852066,6.306498051,-0.683700979,3.205178261,7.327477932
1.080268979,6.83442688,3.38837719,0.534663975,3.306910515,5.683747768
0.289022088,6.863631725,3.039602518,0.44222039,3.209774733,5.719107151
0.145822227,7.267430782,2.781877995,0.46763438,3.205470562,5.656307697
2.090310097,5.000269413,11.69723225,0.535858989,3.269544125,5.618508339
3.172628403,5.83446455,8.901695251,0.348521411,3.216701031,6.106502056
3.536776066,5.744922638,7.910290241,0.262171,3.182371378,6.680503845
-2.937898636,6.006844997,8.035066605,0.227250189,3.137821198,6.868849277
2.677845478,6.551659107,4.565804958,0.227064431,3.10818696,6.7827425
-2.137607574,6.768821716,4.269713402,0.309159398,3.263249874,6.904571056
3.417383671,6.543165684,4.071296215,-0.687491715,3.228210688,6.872533798
3.012039185,6.578559875,3.534871101,0.309056252,3.243529081,7.016670227
1.681245208,6.631967068,2.512275934,0.315851986,3.227290154,7.105063438
-0.525443435,7.246226311,2.83684206,0.245493591,3.200624466,7.04756403
0.708806753,5.351593971,11.8605032,0.594501317,3.269768476,7.454806328
1.345790029,5.142170429,11.07128906,0.467652142,3.227855206,7.332984447
2.874053478,5.668777466,9.59773159,-0.776061594,3.193455935,7.563467026
3.611139774,6.090100288,5.797474384,0.393110931,3.209077358,5.80897665
3.713801384,6.465634823,4.478559971,0.367658138,3.213903189,5.896613598
-3.193936348,6.795719147,4.230148315,-0.839698315,3.236821651,6.131225109
-1.070313931,6.628199577,3.209925652,-0.821919382,3.203877211,6.169166565
0.069545686,6.902462959,2.344760656,-0.81961,3.211230755,6.27703476
0.701734662,5.475719452,11.03900528,0.339206457,3.192845821,6.36847353
0.084332407,5.405048847,11.20126534,0.227117121,3.180731058,6.959652424
-2.366070271,5.397126675,10.91681194,-0.668231308,3.212530613,6.974655628
-1.280095816,5.325751305,10.79135132,-0.634797812,3.195164442,7.0489645
2.572821617,5.428239346,10.09442234,-0.660593808,3.18252039,7.411993504
-3.028510571,5.418167114,10.30081749,0.532979846,3.213373184,7.44498539
3.397139549,6.117826462,7.091432095,0.585136473,3.216183186,7.520798206
-3.557114601,5.997082233,6.640336514,0.49570179,3.188378811,5.601822376
3.019505978,6.388441563,4.932765007,0.55289185,3.248151302,5.530112267
-2.78828764,6.611491203,5.33144474,0.300072372,3.159081221,5.958673477
-1.698979378,6.803277969,3.841861486,0.348637283,3.184794426,6.216958523
1.865930915,6.693416119,3.736706257,0.306066245,3.123700857,6.432822704
2.501698494,6.54830122,2.972776413,-0.673077345,3.148644924,6.722681999
-2.243033409,6.501570225,2.657981634,0.369694889,3.22346139,7.207297802
-1.328424335,6.716442108,2.463534355,0.430197716,3.184947729,7.38376379
0.803489923,6.633428574,2.178888798,-0.888430715,3.145501375,5.852766037
-1.274475455,4.854258537,12.08393955,-0.809846461,3.152784109,5.990344048
-1.980933428,4.94591856,11.65997505,-0.789352536,3.164729357,6.346187115
-2.601644516,5.326920509,9.998565674,-0.792813063,3.159217119,6.463508606
3.671286583,5.306087971,8.782051086,-0.602145553,3.085599184,6.989683151
-3.070244789,6.500029564,6.075063229,-0.598787904,3.160930634,7.133994579
4.199166298,6.324521065,5.734354496,0.238821507,3.163546562,7.13773632
2.567122936,6.333921432,3.939982414,0.327616811,3.176344633,7.283661366
-0.38356173,6.637748241,3.038709641,-0.590511024,3.157924891,7.272379875
-0.651049733,6.715720177,2.267470598,0.485955954,3.168553591,7.478756905
-0.453143746,4.967928886,12.18479633,-0.679142773,3.160719156,7.506249428
2.334985256,5.351947784,11.2307806,-0.806407571,3.174012184,7.646723747
0.708154917,4.898761749,11.57287598,0.550264478,3.158322096,5.481020451
2.865239143,4.951502323,11.17584324,0.490001261,3.126708269,5.534274578
-3.674309254,5.697477818,8.873770714,-1.135944128,3.228965521,5.691545963
-3.379285812,5.81479454,7.496290207,-0.999079943,3.183670998,5.778758526
4.035397053,6.148654938,7.354753017,0.288431734,3.107232809,6.18042469
-2.639556408,6.511976242,4.446650028,0.308366984,3.122926712,6.314545631
0.896504283,6.496443272,2.846808434,-0.65170753,3.174393415,6.816344261
3.757676601,5.122344017,10.06907558,-0.578109562,3.142082214,7.213788033
-3.539857864,5.262481213,9.802752495,0.210048199,3.126415014,7.209777355
3.365050793,5.422417164,9.386753082,-0.915581465,3.246503592,7.712095261
4.228548527,5.526242256,8.453715324,-0.874572277,3.186512232,7.724570751
-3.697121143,6.054512978,8.091876984,-0.900974691,3.205666542,7.818276882
4.438843727,5.93846941,6.923756123,-0.87984556,3.134069443,7.853279591
3.677893639,6.029053211,6.453526497,0.311966419,3.14146781,5.838227272
-3.261440277,6.079391003,4.71216917,0.247513741,3.117033243,6.055312634
-3.327703953,6.487615108,3.771243095,-0.799556673,3.164871693,6.392566204
-2.589826107,6.550265789,2.999685764,-0.757077634,3.129467249,6.571931839
0.294111967,4.939561367,12.26124763,-0.619638681,3.109474659,6.899807453
1.583842158,4.762957096,12.13099575,-0.582802534,3.074899197,7.06147337
-0.589286625,5.092531204,11.33201122,0.196558774,3.136795044,7.042362213
3.474392891,4.886951923,10.62651825,0.3529737,3.109278679,7.442996025
2.61256361,5.015212536,10.53917599,0.576199174,3.157918453,7.581000328
4.082893372,5.258049011,9.334483147,0.638261318,3.188324213,7.627706051
-3.016047955,5.343672752,9.527030945,-0.729162753,3.139466763,7.610200882
3.909241199,5.678791046,6.921388626,0.41386801,3.112885237,5.621446133
4.470877647,6.045747757,6.291858673,-1.019169569,3.09576273,5.677341461
-3.51589632,6.087933064,5.600916862,0.342831969,3.115983009,5.73641634
3.526026249,6.085859299,5.041316032,0.210182965,3.099606752,5.952756405
-3.751399994,6.474896431,4.569189548,0.245535165,3.115508318,6.606663704
4.028357506,6.242006779,4.610897541,0.168637782,3.077239513,7.10982275
-2.33078146,6.465036869,3.824160576,-0.51218462,3.079042196,7.272562981
2.172551155,6.223684788,3.381152868,0.682340086,3.16065979,7.736485004
1.222500682,6.214573383,1.987302899,0.596934021,3.124504566,7.665298939
0.977742314,4.838736057,12.24743748,-0.738270342,3.111397266,7.700757027
0.005320698,4.925127983,11.67505074,-1.16358161,3.136698008,5.596348763
2.116645336,4.82570982,11.05636787,-0.750918508,3.117558956,6.421998501
3.131287575,5.107794762,9.99332428,-0.74738121,3.095086575,6.507871628
4.360324383,5.722070217,7.63075304,-0.698090971,3.116658211,6.660179615
-4.118466854,5.762949467,7.796165466,-0.52750504,3.075700998,7.180877686
4.37308979,6.043931007,5.008628368,-0.562278926,3.11790657,7.354709148
3.125638485,6.062674522,4.445817471,0.214125097,3.100030184,7.295382977
3.873718739,6.143976212,4.14715147,0.486735106,3.114762306,7.563049793
-2.878034592,6.538403034,3.306670427,0.600983202,3.167276144,5.406601906
-1.998463392,6.204885483,3.187496662,0.547397017,3.070240974,5.417272568
0.268531084,6.426414013,1.904162526,0.212926745,3.081152439,6.705659866
-2.469893932,4.798145771,10.63655949,0.206627339,3.041701317,7.411320686
3.978170395,5.108067036,8.159379959,-0.555262506,3.093667984,7.464828491
4.197096825,5.127243042,7.330833435,-0.639185786,3.113483191,7.563821793
4.815666199,5.588514328,6.510836601,-1.053548694,3.047982693,5.604548454
-4.231275082,6.227108479,6.329963207,-0.880221248,3.062401056,5.746336937
4.746603489,5.770346642,5.718054771,-0.912779748,3.02577424,5.684255123
3.486312389,6.11608839,3.601801634,0.218621194,3.005155563,6.532683849
1.587766528,6.23857975,2.97849226,-0.642947674,3.053741693,6.733096123
-0.111748755,6.383915424,2.548607349,0.172626495,3.049548626,6.981059551
-0.33723253,6.371795654,1.871593237,-0.541148126,3.050144196,7.116478443
-0.158595026,4.494582653,12.61070156,0.139231205,3.042897463,7.229331493
1.603110909,4.413668156,11.61287785,-0.465743512,3.027518034,7.377887726
-1.20910573,4.424908161,11.5528183,0.422768176,3.082852364,7.577373505
-1.824136734,4.930464745,10.91919994,-0.446895123,3.006057501,7.500816822
4.123560429,4.76213789,9.833721161,-0.562669873,3.062353373,7.59637928
3.726170063,4.926566124,9.492934227,0.521490097,3.080350399,7.652010918
4.543216228,4.914541721,8.702401161,0.588494718,3.081870317,7.726808548
4.091727257,4.605204582,8.781752586,0.463163257,3.038708687,7.68721056
-3.00900507,5.726413727,8.810053825,-0.76364994,3.075041294,7.818706989
4.08301878,5.680402756,6.029940605,-0.826905966,3.063569307,7.89928627
-4.034493923,6.461505413,5.529862404,-0.912808001,3.092730522,7.9632864
3.58719492,5.80728054,4.546651363,0.634701252,3.056129932,5.287268639
3.046984196,6.032177448,3.00272131,-0.70620811,3.056181669,6.5157094
0.464953601,6.347432613,2.581399202,-0.679992855,3.038501978,6.618416309
0.573415995,4.347165108,12.68593788,0.196164519,2.966973543,6.665685177
1.420446873,4.264609814,12.5525589,0.319029421,3.046823502,7.546391487
2.561313152,4.376484871,11.92412281,-1.283296227,3.033121347,5.441495895
